,minimum price for this item in all shops,the shops id that sold this item at minimum price,amount in all months
1163,755.0,55,9.0
1164,840.0,25,7.0
1165,2190.0,15,7.0
1166,3870.0,25,4.0
1167,737.0,10,4.0
1168,1750.0,25,9.0
1169,1745.0,55,2.0
1170,2995.0,55,2.0
1171,995.0,55,7.0
1172,1745.0,55,4.0
1173,495.0,55,6.0
1174,795.0,55,9.0
1175,594.0,55,21.0
1176,880.0,22,1.0
1177,954.0,55,15.0
1178,1750.0,31,1.0
1179,1194.0,55,7.0
1180,1293.59,11,1.0
1181,2190.0,55,1.0
1182,3490.0,55,5.0
1183,2094.0,55,3.0
1185,6650.0,22,2.0
1186,1340.0,55,2.0
1187,1490.0,24,10.0
1188,2800.0,55,2.0
1189,2800.0,55,7.0
1190,3099.0,24,11.0
1191,250.0,55,2.0
1192,1500.0,12,4.0
1194,150.0,13,2.0
1195,192.0,0,1.0
1196,203.0,51,3.0
1197,203.0,13,2.0
1198,249.0,54,1.0
1199,150.0,51,1.0
1200,1099.0,25,1.0
1201,173.0,51,6.0
1202,671.0,10,1.0
1203,649.0,25,7.0
1204,116.07,13,2.0
1205,1299.0,25,9.0
1206,849.0,28,6.0
1207,899.0,25,1.0
1208,1499.0,54,3.0
1209,1349.0,25,2.0
1210,799.0,6,1.0
1211,899.0,54,2.0
1212,499.0,25,1.0
1213,499.0,54,1.0
1214,899.0,6,1.0
1215,1299.0,6,2.0
1216,173.0,10,1.0
1217,173.0,0,3.0
1218,999.0,54,3.0
1219,349.0,25,3.0
1220,1699.0,27,1.0
1221,899.0,57,1.0
1222,173.0,51,2.0
1223,249.0,25,5.0
1224,265.0,10,6.0
1225,899.0,54,2.0
1226,219.0,0,1.0
1227,219.0,0,1.0
1228,1249.0,25,4.0
1229,899.0,54,4.0
1230,1149.0,57,1.0
1231,1699.0,25,2.0
1232,2100.0,22,2.0
1233,836.01,51,9.0
1234,499.0,54,1.0
1235,105.69,13,1.0
1236,173.0,10,1.0
1237,1749.0,6,1.0
1238,698.0,25,1.0
1239,204.0,51,4.0
1240,1899.0,4,1.0
1241,170.0,13,2.0
1242,398.0,53,1.0
1243,28.0,59,8.0
1244,148.0,25,1.0
1245,399.0,54,3.0
1247,170.0,13,6.0
1248,949.0,25,4.0
1249,170.0,13,29.0
1250,949.0,25,11.0
1251,649.0,54,3.0
1255,498.0,25,6.0
1256,110.0,13,2.0
1257,175.29,51,4.0
1258,299.0,54,1.0
1259,148.0,31,4.0
1260,998.0,34,2.0
1261,265.0,13,3.0
1262,899.0,6,1.0
1263,399.0,54,1.0
1264,173.0,0,1.0
1265,799.0,54,1.0
1266,158.0,12,1.0
1267,58.0,54,1.0
1268,198.0,25,4.0
1269,148.0,25,1.0
1270,173.0,13,6.0
1271,249.0,42,2.0
1272,49.0,54,5.0
1273,99.0,39,1.0
1274,14.0,18,3.0
1275,148.0,51,1.0
1276,249.0,14,1.0
1277,299.0,37,1.0
1278,299.0,54,1.0
1279,299.0,25,4.0
1280,58.0,42,2.0
1281,98.0,54,1.0
1282,173.0,10,2.0
1283,170.0,51,2.0
1285,63.0,10,3.0
1286,27.0,51,2.0
1287,72.0,51,2.0
1288,98.0,25,13.0
1289,85.0,51,6.0
1290,235.0,51,1.0
1291,238.4,37,1.0
1292,899.0,25,19.0
1293,225.0,51,2.0
1294,998.0,31,2.0
1295,1549.0,6,2.0
1296,998.0,31,1.0
1297,1199.0,6,9.0
1298,1349.0,6,4.0
1299,1349.0,6,5.0
1300,820.0,51,1.0
1301,253.85,24,1.0
1302,203.0,13,4.0
1303,203.0,13,7.0
1304,203.0,0,2.0
1305,203.0,13,18.0
1306,124.01,13,11.0
1307,210.0,51,6.0
1308,164.0,13,4.0
1309,219.0,13,3.0
1310,148.0,13,18.0
1311,148.0,10,1.0
1312,699.0,57,2.0
1313,192.0,51,1.0
1314,249.0,31,1.0
1315,264.74,51,8.0
1316,349.0,54,1.0
1317,192.0,13,1.0
1318,203.0,13,4.0
1319,203.0,13,12.0
1320,192.0,51,1.0
1321,192.0,51,1.0
1322,190.0,51,2.0
1323,8949.0,25,2.0
1324,334.0,13,3.0
1325,282.0,10,2.0
1326,191.0,51,4.0
1327,1699.0,28,1.0
1328,1699.0,25,8.0
1329,173.5,13,5.0
1330,2299.0,6,3.0
1331,299.0,54,3.0
1332,259.0,10,8.0
1333,1139.0,10,2.0
1334,2699.0,31,1.0
1335,649.0,56,1.0
1336,2249.0,23,1.0
1337,190.0,10,4.0
1338,198.0,54,1.0
1339,278.6,44,1.0
1340,148.0,31,4.0
1341,349.0,44,3.0
1342,98.0,31,9.0
1343,58.0,54,2.0
1344,141.0,51,1.0
1345,6990.0,22,1.0
1346,4990.0,57,1.0
1347,299.5,26,2.0
1348,58.0,22,1.0
1349,21990.0,14,1.0
1350,1600.0,55,4.0
1351,2500.0,55,1.0
1352,1700.0,55,7.0
1353,2700.0,55,1.0
1354,1700.0,55,1.0
1355,2700.0,55,1.0
1356,1015.0,22,9.0
1357,869.0,10,1.0
1358,698.0,16,1.0
1359,398.0,28,2.0
1360,29.0,55,7.0
1361,4890.0,58,1.0
1362,29.0,2,2.0
1363,28.0,50,1.0
1364,198.0,57,12.0
1365,279.0,55,66.0
1366,499.0,55,17.0
1367,59.0,55,23.0
1368,39.0,55,3.0
1369,39.0,55,10.0
1370,98.5,4,2.0
1371,298.0,2,2.0
1372,699.0,18,2.0
1373,19.0,55,44.0
1374,20.0,55,27.0
1375,263.0,51,2.0
1376,112.0,55,11.0
1377,272.48,38,18.0
1378,578.0,51,1.0
1379,62.0,55,16.0
1380,149.0,55,83.0
1381,238.6,50,1.0
1382,28.0,2,1.0
1383,999.0,55,10.0
1384,187.59,51,8.0
1385,250.0,55,100.0
1387,298.0,35,13.0
1388,1484.0,10,3.0
1389,1209.94,51,3.0
1390,1138.0,51,2.0
1391,698.0,59,5.0
1392,350.0,55,11.0
1393,50.0,55,2.0
1395,198.0,23,2.0
1396,60.0,55,15.0
1397,398.0,22,1.0
1398,143.03,35,34.0
1399,299.0,55,1.0
1400,199.0,55,1.0
1401,145.0,55,3.0
1402,799.0,22,30.0
1403,1999.0,43,10.0
1404,1999.0,12,3.0
1405,60.0,55,9.0
1406,158.4,22,74.0
1407,283.0,10,7.0
1408,649.0,31,38.0
1409,248.0,56,1.0
1410,248.0,47,3.0
1411,91.0,51,6.0
1412,1048.4,57,17.0
1413,734.0,6,5.0
1414,441.59,51,1.0
1415,1499.0,54,5.0
1416,926.94,10,2.0
1417,1050.0,51,1.0
1418,200.0,0,11.0
1419,200.0,51,10.0
1420,200.0,51,16.0
1421,28.0,27,15.0
1422,28.0,6,1.0
1423,368.0,0,2.0
1424,499.0,55,30.0
1425,299.0,55,16.0
1426,199.0,55,1.0
1427,199.0,55,1.0
1428,99.0,55,1.0
1429,799.0,55,8.0
1430,578.0,10,1.0
1431,399.0,55,6.0
1432,799.0,55,54.0
1433,2499.0,55,3.0
1435,1999.0,55,3.0
1438,14.0,31,23.0
1439,800.0,31,113.0
1440,1200.0,25,72.0
1441,500.0,31,135.0
1442,698.0,25,9.0
1443,248.0,25,8.0
1444,167.0,51,2.0
1445,955.0,51,1.0
1446,498.0,38,2.0
1447,55.0,10,1.0
1448,440.0,51,19.0
1449,246.8,13,5.0
1450,1395.84,10,1.0
1451,249.0,4,1.0
1452,249.0,21,1.0
1453,248.0,18,5.0
1454,348.52,51,2.0
1455,348.0,44,1.0
1456,1199.0,54,1.0
1457,997.5,31,1.0
1458,698.0,31,1.0
1459,599.5,31,105.0
1460,599.0,31,101.0
1461,599.5,22,11.0
1462,554.26,25,17.0
1463,398.0,21,3.0
1464,499.5,28,12.0
1465,399.0,37,6.0
1466,499.0,42,13.0
1467,599.0,18,47.0
1468,639.2,59,6.0
1469,599.5,42,12.0
1470,298.0,39,3.0
1471,549.0,6,48.0
1472,1145.0,10,6.0
1473,1145.0,10,4.0
1474,249.0,55,4.0
1475,419.0,42,27.0
1476,682.0,10,4.0
1477,2079.0,24,2.0
1478,2598.5,42,3.0
1479,24.86,10,7.0
1480,257.84,10,21.0
1481,1145.0,10,9.0
1482,368.0,10,5.0
1483,499.0,19,23.0
1484,599.0,34,7.0
1485,599.0,31,58.0
1486,599.0,42,29.0
1487,60.0,55,14.0
1488,59.0,55,7.0
1489,29.0,55,12.0
1490,79.0,55,13.0
1491,89.0,55,8.0
1492,59.0,55,15.0
1493,59.0,55,21.0
1494,79.0,55,40.0
1495,341.36,10,64.0
1496,141.61,3,16.0
1497,599.0,19,13.0
1498,3621.0,10,7.0
1499,5039.0,51,3.0
1500,5299.0,12,13.0
1501,1251.67,42,81.0
1502,1764.0,10,14.0
1503,3117.0,51,2.0
1504,3117.0,10,1.0
1505,499.0,55,61.0
1506,329.0,55,131.0
1507,1029.0,10,7.0
1508,2455.0,51,1.0
1509,2899.0,12,3.0
1510,399.0,55,46.0
1511,567.0,10,37.0
1512,1299.5,28,232.0
1513,1599.0,25,87.0
1514,2399.0,41,5.0
1515,899.0,12,1.0
1516,233.0,10,31.0
1517,155.0,51,1.0
1518,29.0,55,16.0
1519,249.0,55,44.0
1520,1198.5,6,2.0
1521,990.0,25,1.0
1522,1313.0,0,1.0
1523,502.7,51,48.0
1524,1898.0,51,1.0
1525,389.0,10,1.0
1526,630.0,1,1.0
1527,759.55,51,6.0
1528,389.0,0,4.0
1529,2199.0,7,1.0
1530,49.0,25,8.0
1531,198.0,18,7.0
1532,1313.0,10,1.0
1533,630.0,1,1.0
1534,649.0,31,17.0
1535,999.0,27,30.0
1536,1799.0,19,2.0
1537,499.0,42,4.0
1538,399.0,12,7.0
1539,599.0,31,15.0
1540,999.0,42,59.0
1541,999.0,42,42.0
1542,1249.0,53,4.0
1543,1899.0,3,1.0
1544,3499.0,31,11.0
1545,2999.0,25,11.0
1546,2999.0,42,6.0
1547,2799.0,25,19.0
1548,1499.0,31,26.0
1549,2499.0,42,40.0
1550,1299.0,6,6.0
1551,999.0,55,27.0
1552,1799.0,55,55.0
1553,1999.0,55,29.0
1554,174.0,55,21.0
1555,599.0,31,206.0
1556,999.0,25,257.0
1557,999.0,38,14.0
1558,1299.0,55,29.0
1559,581.0,55,76.0
1560,899.0,56,6.0
1561,1799.0,55,1.0
1562,599.0,55,15.0
1563,599.0,31,50.0
1564,849.0,19,42.0
1565,899.0,25,49.0
1566,1999.0,55,15.0
1567,678.0,55,57.0
1568,832.84,52,4.0
1569,999.0,25,53.0
1570,999.0,31,31.0
1571,499.0,42,6.0
1572,399.0,42,10.0
1573,3299.0,55,13.0
1576,1999.0,55,11.0
1578,6429.25,10,3.0
1579,6983.0,10,1.0
1581,3492.0,10,1.0
1582,4499.0,44,1.0
1583,2844.04,10,6.0
1584,3799.0,28,6.0
1586,4286.78,10,1.0
1587,5999.0,42,3.0
1588,299.0,55,72.0
1589,699.0,55,7.0
1590,2599.0,8,1.0
1591,3999.0,7,1.0
1592,3350.0,0,1.0
1593,1260.0,10,1.0
1594,2678.0,1,2.0
1595,1399.0,15,2.0
1596,1399.0,22,1.0
1597,469.0,42,2.0
1598,959.0,25,13.0
1599,399.0,55,5.0
1600,58.0,54,3.0
1601,398.0,7,2.0
1602,28.0,38,2.0
1603,349.0,56,2.0
1604,199.0,57,1.0
1605,4890.0,42,1.0
1606,3690.0,6,1.0
1607,1990.0,31,9.0
1608,959.2,7,1.0
1609,1449.0,6,11.0
1610,334.0,51,5.0
1611,259.0,51,6.0
1612,949.0,25,1.0
1613,349.0,16,1.0
1614,299.0,54,1.0
1615,649.0,54,1.0
1616,349.0,31,1.0
1617,1399.0,4,1.0
1618,1549.0,6,2.0
1619,1154.0,12,1.0
1620,28.0,56,5.0
1621,98.0,25,5.0
1622,1799.0,6,1.0
1623,1199.0,54,2.0
1624,161.0,51,6.0
1625,1549.0,6,1.0
1626,399.0,39,1.0
1627,58.0,19,2.0
1628,2497.9,25,3.0
1629,4248.0,31,3.0
1630,1399.0,25,5.0
1631,2299.0,6,2.0
1632,1199.0,54,2.0
1633,1399.0,25,1.0
1634,1199.0,25,3.0
1635,849.0,54,8.0
1636,749.0,54,2.0
1637,678.8,42,2.0
1638,749.0,22,1.0
1639,849.0,57,1.0
1640,749.0,54,1.0
1641,679.2,42,3.0
1642,2399.4,31,1.0
1643,749.0,54,1.0
1644,849.0,54,3.0
1645,684.0,13,1.0
1646,749.0,25,2.0
1647,678.8,42,1.0
1648,749.0,22,1.0
1649,849.0,54,1.0
1650,679.0,42,3.0
1651,1199.0,25,6.0
1652,3248.0,37,1.0
1653,5248.0,25,5.0
1654,550.0,10,1.0
1655,799.0,54,4.0
1656,849.0,28,6.0
1657,148.0,13,4.0
1658,198.0,54,3.0
1659,649.0,25,1.0
1660,148.0,54,3.0
1661,399.0,25,1.0
1662,949.0,25,1.0
1663,1949.0,25,4.0
1664,2549.0,18,1.0
1665,173.0,0,1.0
1666,899.0,25,4.0
1667,148.0,25,3.0
1668,899.0,25,2.0
1669,1549.0,19,1.0
1670,259.0,10,5.0
1671,161.0,0,1.0
1672,299.0,57,7.0
1673,305.0,13,3.0
1674,399.0,42,2.0
1675,219.0,0,2.0
1676,190.0,51,1.0
1677,236.0,13,1.0
1678,28.0,57,1.0
1680,28.0,54,1.0
1681,28.0,54,2.0
1682,315.0,10,1.0
1684,148.0,54,5.0
1685,28.0,25,1.0
1686,116.07,13,11.0
1687,1199.0,14,2.0
1688,652.0,13,1.0
1689,1749.0,6,2.0
1690,1299.0,25,1.0
1691,599.0,16,1.0
1692,599.0,16,1.0
1693,1099.0,16,1.0
1694,1099.0,16,1.0
1695,1099.0,16,1.0
1696,1099.0,16,1.0
1697,1299.0,25,1.0
1698,1099.0,16,1.0
1699,899.0,52,1.0
1700,599.0,16,1.0
1701,899.0,25,7.0
1702,599.0,16,1.0
1703,1399.0,28,3.0
1704,1099.0,25,1.0
1705,599.0,16,1.0
1706,599.0,16,1.0
1707,1149.0,16,1.0
1708,1839.0,28,2.0
1709,749.0,16,1.0
1710,498.0,25,3.0
1711,1099.0,25,1.0
1712,28.0,57,3.0
1713,698.0,30,2.0
1714,749.0,54,2.0
1715,190.0,51,1.0
1716,225.0,10,1.0
1717,170.0,51,7.0
1718,148.0,31,9.0
1719,649.0,7,1.0
1720,190.0,0,1.0
1721,1397.0,12,2.0
1722,265.0,10,4.0
1723,178.0,13,2.0
1724,699.0,25,3.0
1725,190.0,10,2.0
1726,148.0,10,1.0
1727,148.0,51,2.0
1728,148.0,10,1.0
1729,180.0,13,9.0
1730,158.4,22,1.0
1731,180.0,0,1.0
1733,349.0,25,4.0
1734,282.0,13,9.0
1735,190.0,13,16.0
1736,180.0,0,1.0
1737,349.0,25,3.0
1738,190.0,51,2.0
1739,242.0,13,4.0
1740,180.0,13,12.0
1741,190.0,10,11.0
1742,242.0,0,2.0
1743,190.0,10,3.0
1744,190.0,13,5.0
1745,398.0,17,1.0
1746,1449.0,54,4.0
1747,498.0,14,2.0
1748,849.0,25,1.0
1749,521.0,35,1.0
1750,394.0,51,1.0
1751,299.0,31,8.0
1752,219.0,0,2.0
1753,173.0,10,4.0
1754,110.0,51,1.0
1755,199.2,31,1.0
1756,158.0,12,2.0
1757,498.0,25,8.0
1758,1199.0,10,1.0
1759,298.5,14,1.0
1760,27.0,0,1.0
1761,176.45,10,1.0
1762,138.0,13,3.0
1763,177.0,51,2.0
1764,199.0,25,1.0
1765,28.0,54,2.0
1766,299.0,44,5.0
1767,190.0,13,1.0
1768,248.0,31,4.0
1769,299.0,54,1.0
1770,599.0,50,1.0
1771,215.0,55,3.0
1772,50.0,55,3.0
1773,26.0,55,2.0
1774,26.0,55,3.0
1775,259.0,51,2.0
1776,183.0,51,1.0
1777,183.0,0,4.0
1778,173.0,51,3.0
1779,249.0,25,4.0
1780,28.0,31,3.0
1781,170.0,51,3.0
1782,299.5,18,10.0
1783,273.0,10,1.0
1784,87.0,55,6.0
1785,298.0,22,1.0
1786,777.0,1,1.0
1787,999.0,50,1.0
1788,899.0,25,6.0
1789,74.0,55,49.0
1790,1399.0,0,5.0
1791,898.7,47,8.0
1792,105.0,55,25.0
1793,899.0,55,29.0
1794,104.0,55,23.0
1795,698.0,44,4.0
1796,125.0,55,3.0
1797,84.0,55,1.0
1798,104.0,55,15.0
1799,698.0,52,1.0
1800,148.0,39,1.0
1801,985.0,10,1.0
1802,749.0,12,2.0
1803,248.0,39,1.0
1804,1299.0,26,1.0
1805,248.0,37,1.0
1806,141.0,10,1.0
1807,138.0,2,1.0
1808,27.0,10,2.0
1809,149.0,31,196.0
1810,398.0,39,1.0
1811,1126.0,7,21.0
1812,1098.0,30,13.0
1813,619.48,51,3.0
1814,2682.93,10,20.0
1815,2780.2,51,2.0
1816,4517.86,10,6.0
1817,5040.0,10,1.0
1818,1573.0,55,49.0
1819,1499.0,55,4.0
1820,699.0,55,18.0
1821,14.0,7,3.0
1822,28.0,30,1.0
1823,28.0,59,11.0
1824,26.75,27,37.0
1825,28.0,59,9.0
1826,28.0,42,28.0
1827,698.0,30,1.0
1828,399.0,55,87.0
1829,349.0,24,62.0
1830,215.65,13,29.0
1831,299.0,55,113.0
1832,479.6,45,26.0
1833,349.0,2,19.0
1834,28.0,56,10.0
1835,0.5,53,46.0
1836,0.5,31,59.0
1837,0.5,28,35.0
1838,789.0,10,2.0
1839,799.0,55,32.0
1840,473.0,10,3.0
1841,149.0,55,10.0
1842,149.0,55,16.0
1843,299.0,55,9.0
1844,149.0,55,9.0
1845,149.0,55,19.0
1846,599.0,57,28.0
1847,599.0,31,46.0
1848,1199.0,55,62.0
1849,0.5,19,102.0
1850,0.5,42,78.0
1851,0.5,31,53.0
1852,1499.0,55,252.0
1853,998.0,24,56.0
1854,599.0,55,199.0
1855,0.5,31,624.0
1856,0.5,28,193.0
1857,749.0,25,199.0
1858,0.5,28,119.0
1859,749.0,28,13.0
1860,599.0,55,10.0
1861,599.0,55,11.0
1862,599.0,55,6.0
1863,599.0,55,6.0
1865,1249.0,31,64.0
1866,1249.0,42,13.0
1868,299.0,55,15.0
1869,798.5,18,6.0
1870,589.0,0,1.0
1871,177.0,0,42.0
1872,149.0,55,34.0
1873,1199.0,2,1.0
1874,28.0,6,13.0
1875,1499.0,55,298.0
1876,1299.0,47,60.0
1877,1799.0,25,68.0
1878,1299.0,28,34.0
1879,1799.0,21,14.0
1880,1299.0,25,4.0
1881,1799.0,42,56.0
1882,1499.0,58,2.0
1883,1799.0,12,5.0
1886,149.0,55,16.0
1887,698.0,44,1.0
1888,299.0,55,5.0
1889,198.0,14,7.0
1890,148.0,14,7.0
1891,1334.0,1,1.0
1892,298.0,44,1.0
1893,823.48,26,1.0
1894,298.0,39,2.0
1895,398.0,38,7.0
1896,28.0,12,2.0
1897,154.0,1,2.0
1898,249.0,25,4.0
1899,154.0,51,1.0
1900,249.0,22,2.0
1901,154.0,0,1.0
1902,249.0,3,1.0
1903,159.0,0,1.0
1904,159.0,51,6.0
1905,94.08,13,18.0
1906,249.0,22,3.0
1907,249.0,22,3.0
1908,249.0,25,10.0
1909,154.0,0,1.0
1910,154.0,1,1.0
1911,154.0,0,18.0
1912,154.0,0,3.0
1913,154.0,0,11.0
1914,137.76,10,13.0
1915,49.0,50,52.0
1916,138.05,10,52.0
1917,154.0,0,1.0
1918,159.0,0,1.0
1919,98.0,18,1.0
1920,154.0,0,6.0
1921,154.0,51,29.0
1922,154.0,1,1.0
1923,159.0,1,3.0
1924,249.0,25,1.0
1925,248.9,59,1.0
1926,249.0,31,3.0
1927,99.0,55,14.0
1928,998.0,24,1.0
1929,75.0,55,27.0
1930,25.0,55,1.0
1931,28.0,14,2.0
1932,657.64,15,1.0
1933,249.0,6,1.0
1934,419.0,55,2.0
1935,249.0,55,1.0
1936,339.0,55,23.0
1937,368.0,10,28.0
1938,239.0,55,39.0
1939,498.0,50,73.0
1940,498.0,25,71.0
1941,398.0,50,14.0
1942,1649.0,49,1.0
1943,599.0,25,3.0
1944,4639.0,25,4.0
1945,4683.0,10,1.0
1946,174.6,10,3.0
1947,148.0,18,1.0
1948,66.0,55,5.0
1949,169.0,55,4.0
1950,166.0,55,16.0
1951,166.0,55,10.0
1952,498.0,22,1.0
1953,899.0,27,9.0
1954,899.5,29,1.0
1955,58.0,4,1.0
1956,131.0,0,6.0
1957,298.0,2,1.0
1958,27.0,51,8.0
1959,749.0,37,1.0
1960,936.97,6,1.0
1961,58.0,22,1.0
1962,1598.0,26,2.0
1963,368.0,10,1.0
1964,599.0,55,7.0
1965,3499.0,12,2.0
1966,124.0,6,2.0
1967,49.0,55,17.0
1968,24.54,51,3.0
1969,2979.21,10,10.0
1970,5998.0,37,4.0
1971,2249.0,42,144.0
1972,698.0,6,1.0
1973,149.0,26,2.0
1974,198.0,29,1.0
1975,198.0,54,1.0
1976,98.0,54,1.0
1977,148.0,12,1.0
1978,398.0,12,1.0
1979,398.0,12,1.0
1980,998.0,12,1.0
1981,99.0,55,7.0
1982,203.0,55,22.0
1983,499.0,25,9.0
1984,1999.0,49,1.0
1985,899.0,18,17.0
1986,899.0,6,4.0
1987,299.0,6,44.0
1988,967.81,51,6.0
1989,150.0,55,25.0
1990,149.0,55,7.0
1991,74.0,55,18.0
1992,499.0,31,13.0
1993,349.0,55,28.0
1994,49.0,55,21.0
1995,29.0,55,15.0
1996,49.0,55,27.0
1997,149.0,55,2.0
1998,99.0,55,6.0
1999,149.0,55,3.0
2000,29.0,55,38.0
2001,29.0,55,40.0
2002,29.0,55,63.0
2003,29.0,55,94.0
2004,29.0,55,40.0
2005,29.0,55,29.0
2006,29.0,55,7.0
2007,12.0,55,51.0
2008,15.0,55,19.0
2009,29.0,55,2.0
2010,15.0,55,25.0
2011,15.0,55,17.0
2012,15.0,55,14.0
2013,29.0,55,9.0
2014,15.0,55,19.0
2015,15.0,55,20.0
2016,15.0,55,22.0
2017,15.0,55,13.0
2018,15.0,55,14.0
2019,29.0,55,7.0
2020,15.0,55,26.0
2021,15.0,55,29.0
2022,15.0,55,20.0
2023,15.0,55,13.0
2024,15.0,55,14.0
2025,29.0,55,7.0
2026,29.0,55,6.0
2027,29.0,55,4.0
2028,49.0,55,11.0
2029,49.0,55,15.0
2030,360.0,55,38.0
2031,1126.0,54,10.0
2032,1148.7,57,6.0
2033,149.0,55,2.0
2034,187.0,55,6.0
2035,2498.01,45,3.0
2036,2798.0,21,4.0
2037,1199.0,55,11.0
2038,1199.0,55,22.0
2039,397.86666666699995,22,22.0
2040,697.5,42,18.0
2041,2098.5,58,4.0
2042,330.0,55,210.0
2043,249.0,55,1.0
2044,249.0,55,1.0
2045,249.0,55,2.0
2046,129.0,55,2.0
2047,26.4,35,21.0
2048,499.0,55,30.0
2049,398.0,47,1.0
2050,698.0,25,12.0
2051,14.0,55,14.0
2052,28.0,22,1.0
2053,28.0,22,1.0
2054,74.0,23,1.0
2055,236.0,1,1.0
2056,298.0,49,6.0
2057,283.0,51,1.0
2058,29.0,14,1.0
2059,1599.0,31,7.0
2060,129.0,55,11.0
2061,124.0,35,1.0
2062,449.0,37,2.0
2063,399.5,38,4.0
2064,599.0,6,1.0
2065,449.0,55,1.0
2066,199.0,55,1.0
2067,298.0,22,1.0
2068,98.0,4,2.0
2069,149.0,55,6.0
2070,22.0,22,48.0
2071,58.0,39,1.0
2072,441.59,51,1.0
2073,398.0,47,4.0
2074,46.0,22,2.0
2075,299.0,55,13.0
2076,299.0,25,5.0
2077,183.0,0,3.0
2078,259.0,10,4.0
2079,248.0,25,3.0
2080,229.0,54,1.0
2081,1549.0,42,2.0
2082,173.0,51,2.0
2083,299.0,23,1.0
2084,110.0,51,8.0
2085,398.0,28,5.0
2086,203.0,51,1.0
2087,163.0,12,1.0
2088,1048.0,25,7.0
2089,28.0,6,4.0
2090,330.0,12,1.0
2091,1299.0,18,3.0
2092,599.0,25,2.0
2093,148.0,54,5.0
2094,28.0,54,1.0
2095,899.0,54,1.0
2096,899.0,54,1.0
2097,148.0,21,1.0
2098,949.0,6,1.0
2099,259.0,51,14.0
2100,190.0,13,14.0
2101,699.0,28,7.0
2102,259.0,0,1.0
2103,248.0,31,7.0
2104,282.0,10,8.0
2105,1049.0,25,4.0
2106,426.0,10,1.0
2107,28.0,25,4.0
2108,110.0,51,4.0
2109,58.0,54,12.0
2110,98.0,31,14.0
2111,58.0,18,1.0
2112,1799.0,19,1.0
2113,498.0,54,1.0
2114,1599.0,25,4.0
2115,248.0,25,1.0
2116,1199.0,54,2.0
2117,161.0,51,3.0
2118,2299.0,12,1.0
2119,1199.0,25,4.0
2120,198.0,54,2.0
2121,248.0,54,3.0
2122,656.0,10,1.0
2123,183.0,51,4.0
2124,258.41,13,6.0
2125,58.0,54,3.0
2126,58.0,25,4.0
2127,148.0,25,1.0
2128,649.0,54,1.0
2129,58.0,25,18.0
2130,749.0,42,5.0
2131,349.0,25,4.0
2132,148.0,31,6.0
2133,249.0,30,1.0
2134,28.0,57,1.0
2135,49.0,18,2.0
2136,133.0,51,2.0
2137,99.0,31,11.0
2138,280.0,12,1.0
2139,183.0,0,1.0
2140,151.85,51,11.0
2141,1599.0,25,8.0
2142,698.0,25,1.0
2143,1199.0,25,1.0
2144,183.0,51,2.0
2145,183.0,0,1.0
2146,1549.0,18,5.0
2147,648.4,19,3.0
2148,225.0,13,1.0
2149,288.0,13,1.0
2150,399.0,6,5.0
2151,874.0,0,1.0
2152,267.54,10,3.0
2153,2499.0,31,3.0
2154,298.0,57,1.0
2155,198.0,25,1.0
2156,1399.0,6,6.0
2157,1099.0,6,2.0
2158,1548.5,25,2.0
2159,1149.0,25,9.0
2160,899.0,6,7.0
2161,1199.0,54,7.0
2162,299.0,31,5.0
2163,183.0,51,6.0
2164,719.2,22,1.0
2165,1049.0,54,1.0
2166,3199.0,25,2.0
2167,599.0,28,3.0
2168,749.0,25,7.0
2169,949.0,6,1.0
2170,1049.0,54,1.0
2171,225.0,13,1.0
2172,599.0,54,1.0
2173,649.0,54,3.0
2174,183.0,51,1.0
2175,93.0,51,2.0
2176,249.0,54,10.0
2177,148.0,1,1.0
2178,148.0,51,2.0
2179,98.0,25,9.0
2180,1099.0,18,5.0
2181,265.0,13,4.0
2182,116.07,13,24.0
2183,2849.0,25,4.0
2184,173.0,10,1.0
2185,639.0,42,2.0
2186,1198.0,54,3.0
2187,300.0,51,2.0
2188,649.0,54,1.0
2189,149.0,24,2.0
2190,173.0,10,1.0
2191,998.0,25,7.0
2192,899.0,6,2.0
2193,1299.0,52,1.0
2194,173.0,10,1.0
2195,265.0,0,1.0
2196,190.0,13,6.0
2197,0.5,31,4.0
2198,148.0,54,9.0
2199,1449.0,25,1.0
2200,58.0,37,1.0
2201,148.0,25,3.0
2202,1099.0,25,3.0
2203,299.0,54,1.0
2204,398.0,22,1.0
2205,1199.0,25,3.0
2206,259.0,10,5.0
2207,1049.0,6,1.0
2208,1199.0,25,3.0
2209,899.0,25,7.0
2210,320.0,10,1.0
2211,698.0,57,1.0
2212,899.0,25,7.0
2213,1549.0,25,1.0
2214,949.0,25,7.0
2215,299.0,25,7.0
2216,148.0,31,4.0
2217,1299.0,37,1.0
2218,2129.0,51,3.0
2219,4472.0,19,2.0
2220,3666.0,10,1.0
2221,1297.0,51,1.0
2222,98.0,25,6.0
2223,203.0,13,3.0
2224,148.0,13,1.0
2225,170.0,51,3.0
2226,1549.0,6,1.0
2227,1299.0,25,1.0
2228,98.0,25,1.0
2229,1699.0,54,5.0
2230,1549.0,31,3.0
2231,1549.0,56,3.0
2232,1549.0,6,3.0
2233,1999.0,6,1.0
2234,1599.5,54,1.0
2235,318.8,22,55.0
2236,25.0,55,98.0
2237,58.0,54,2.0
2238,198.0,52,1.0
2239,549.0,54,1.0
2240,110.0,51,2.0
